"language","filename","sex","notes"
"English","English/Eng-NA-MOR/Morisset/Seattle/743m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/744m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/747m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/748m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/750m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/751m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/754m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/757m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/758m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/759m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/762m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/764m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/765m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/773m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/777m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/779m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/780m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/781m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/784m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/785m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/788m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/790m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/792m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/794m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/795m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/796m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/797m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/800m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/802m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/803m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/804m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/805m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/810m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/812m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/813m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/814m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/815m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/818m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/823m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/826m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/827m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/830m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/831m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/834m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/835m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/837m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/839m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/841m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/842m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/843m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/848m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Seattle/851m30",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/101m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/102m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/104m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/106m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/107m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/108m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/109m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/111m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/118m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/119m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/122m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/126m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/127m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/128m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/130m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/131m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/132m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/133m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/136m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/137m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/138m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/140m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/148m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/149m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/151m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/152m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/153m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/157m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/158m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/160m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/164m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/166m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/168m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/170m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/173m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/174m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/177m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/180m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/181m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/183m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/184m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/187m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/210m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/215m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/218m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/219m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/222m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/223m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/226m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/229m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/233m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/238m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/240m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/242m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/244m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/245m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/248m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/252m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/253m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/265m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/273m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/279m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/283m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/285m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/311m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/314m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/319m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/322m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/323m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/Topeka/332m30t",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/101m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/101m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/103m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/103m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/104m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/104m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/300m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/300m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/301m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/301m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/306m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/306m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/307m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/307m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/309m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/309m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/311m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/311m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/312m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/312m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/315m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/315m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/317m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/317m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/318m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/318m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/319m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/319m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/320m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/320m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/328m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/328m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/332m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/332m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/333m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/333m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/336m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/336m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/338m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/338m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/340m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/340m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/341m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/341m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/343m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/343m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/344m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/344m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/346m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/346m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/348m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/348m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/352m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/352m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/354m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/354m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/355m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/355m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/356m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/356m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/357m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/357m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/361m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/361m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/362m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/362m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/366m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/366m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/369m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/369m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/374m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/374m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/379m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/379m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/380m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/380m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/381m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/381m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/382m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/382m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/385m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/385m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/388m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/388m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/390m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/390m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/391m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/391m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/392m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/392m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/395m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/395m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/397m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/397m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/400m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/400m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/405m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/405m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/406m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/406m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/410m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/410m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/411m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/411m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/412m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/412m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/414m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/414m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/417m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/417m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/418m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/418m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/419m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/419m36p",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/420m36",,"not codable"
"English","English/Eng-NA-MOR/Morisset/UCLA/420m36p",,"not codable"
"English","English/Eng-NA-MOR/Peters/820214a","male",
"English","English/Eng-NA-MOR/Peters/820214b","male",
"English","English/Eng-NA-MOR/Peters/820220a","male",
"English","English/Eng-NA-MOR/Peters/820220b","male",
"English","English/Eng-NA-MOR/Peters/820228a","male",
"English","English/Eng-NA-MOR/Peters/820228b","male",
"English","English/Eng-NA-MOR/Peters/820301c","male",
"English","English/Eng-NA-MOR/Peters/820302a","male",
"English","English/Eng-NA-MOR/Peters/820307b","male",
"English","English/Eng-NA-MOR/Peters/820314a","male",
"English","English/Eng-NA-MOR/Peters/820314b","male",
"English","English/Eng-NA-MOR/Peters/820321a","male",
"English","English/Eng-NA-MOR/Peters/820321b","male",
"English","English/Eng-NA-MOR/Peters/820324a","male",
"English","English/Eng-NA-MOR/Peters/820324b","male",
"English","English/Eng-NA-MOR/Peters/820327a","male",
"English","English/Eng-NA-MOR/Peters/820327b","male",
"English","English/Eng-NA-MOR/Peters/820401c","male",
"English","English/Eng-NA-MOR/Peters/820403a","male",
"English","English/Eng-NA-MOR/Peters/820403b","male",
"English","English/Eng-NA-MOR/Peters/820410a","male",
"English","English/Eng-NA-MOR/Peters/820410b","male",
"English","English/Eng-NA-MOR/Peters/820411c","male",
"English","English/Eng-NA-MOR/Peters/820415b","male",
"English","English/Eng-NA-MOR/Peters/820418a","male",
"English","English/Eng-NA-MOR/Peters/820418b","male",
"English","English/Eng-NA-MOR/Peters/820425a","male",
"English","English/Eng-NA-MOR/Peters/820502a","male",
"English","English/Eng-NA-MOR/Peters/820502b","male",
"English","English/Eng-NA-MOR/Peters/820509a","male",
"English","English/Eng-NA-MOR/Peters/820509b","male",
"English","English/Eng-NA-MOR/Peters/820514a","male",
"English","English/Eng-NA-MOR/Peters/820514b","male",
"English","English/Eng-NA-MOR/Peters/820620a","male",
"English","English/Eng-NA-MOR/Peters/820627a","male",
"English","English/Eng-NA-MOR/Peters/820704a","male",
"English","English/Eng-NA-MOR/Peters/820704b","male",
"English","English/Eng-NA-MOR/Peters/820710a","male",
"English","English/Eng-NA-MOR/Peters/820710b","male",
"English","English/Eng-NA-MOR/Peters/820719a","male",
"English","English/Eng-NA-MOR/Peters/820719b","male",
"English","English/Eng-NA-MOR/Peters/820727a","male",
"English","English/Eng-NA-MOR/Peters/820727b","male",
"English","English/Eng-NA-MOR/Peters/820803a","male",
"English","English/Eng-NA-MOR/Peters/820803b","male",
"English","English/Eng-NA-MOR/Peters/820809a","male",
"English","English/Eng-NA-MOR/Peters/820809b","male",
"English","English/Eng-NA-MOR/Peters/820818a","male",
"English","English/Eng-NA-MOR/Peters/820818b","male",
"English","English/Eng-NA-MOR/Peters/820823c","male",
"English","English/Eng-NA-MOR/Peters/820823d","male",
"English","English/Eng-NA-MOR/Peters/820829a","male",
"English","English/Eng-NA-MOR/Peters/820829b","male",
"English","English/Eng-NA-MOR/Peters/820903a","male",
"English","English/Eng-NA-MOR/Peters/820903b","male",
"English","English/Eng-NA-MOR/Peters/820914a","male",
"English","English/Eng-NA-MOR/Peters/820914b","male",
"English","English/Eng-NA-MOR/Peters/820924a","male",
"English","English/Eng-NA-MOR/Peters/820924b","male",
"English","English/Eng-NA-MOR/Peters/820930a","male",
"English","English/Eng-NA-MOR/Peters/820930b","male",
"English","English/Eng-NA-MOR/Peters/821002a","male",
"English","English/Eng-NA-MOR/Peters/821002b","male",
"English","English/Eng-NA-MOR/Peters/821007a","male",
"English","English/Eng-NA-MOR/Peters/821007c","male",
"English","English/Eng-NA-MOR/Peters/821015a","male",
